Type	Name	Rev	New Name	New Rev	Policy	State	Vault	Owner	description	CAS Number	Substance Name 	Originator	GWM GADSL	GWM From-To	GWM EC name	GWM EC number	GWM IUPAC name	GWM Molecular Formula	GWM Ref CAS name	GWM Ref CAS number	GWM Ref EC name	GWM Ref EC number	GWM Ref IUPAC name	GWM Reference Substance	GWM REACH
Substance	SUB-900000000572		SUB-900000000572		Substance	Active	eService Production	creator		70321-86-7	Phenol, 2-(2H-Benzotriazol-2-yl)-4,6-bis(1-methyl-1-phenylethyl)- (UV-234)		D												
Substance	SUB-900000000573		SUB-900000000573		Substance	Active	eService Production	creator		705240-04-6	Heptanoic acid, 2,2,3,4,4,5,5,6,6,7,7,7-dodecafluoro-3-(trifluoromethyl)-		D												
Substance	SUB-900000000574		SUB-900000000574		Substance	Active	eService Production	creator		70775-94-9	Sulfonic acids, C10-18-alkane, phenyl esters		D												
Substance	SUB-900000000575		SUB-900000000575		Substance	Active	eService Production	creator		70862-65-6	1,3-didecyl-2-methyl-1H-imidazolium chloride		D/P												
Substance	SUB-900000000576		SUB-900000000576		Substance	Active	eService Production	creator		71011-24-0	Quaternary ammonium compounds, benzyl(hydrogenated tallow alkyl)dimethyl, chlorides, compds. with bentonite		D												
Substance	SUB-900000000577		SUB-900000000577		Substance	Active	eService Production	creator		71011-26-2	Quaternary ammonium compounds, benzyl(hydrogenated tallow alkyl)dimethyl, chlorides, compds. with hectorite		D												
Substance	SUB-900000000578		SUB-900000000578		Substance	Active	eService Production	creator		7173-51-5	Didecyldimethylammonium chloride (DDAC)		D/P												
Substance	SUB-900000000579		SUB-900000000579		Substance	Active	eService Production	creator		71838-51-2	C.I. Direct Blue 192		D/P												
Substance	SUB-900000000580		SUB-900000000580		Substance	Active	eService Production	creator		71868-10-5	2-methyl-1-(4-methylthiophenyl)-2-morpholinopropan-1-one		D												
Substance	SUB-900000000581		SUB-900000000581		Substance	Active	eService Production	creator		72390-60-4	C.I. Direct Green 85, C.I.30387		D/P												
Substance	SUB-900000000582		SUB-900000000582		Substance	Active	eService Production	creator		72490-01-8	Fenoxycarb; Ethyl [2-(4-phenoxyphenoxy)ethyl]carbamate		D												
Substance	SUB-900000000583		SUB-900000000583		Substance	Active	eService Production	creator		7281-04-1	Benzyldodecyldimethylammonium bromide		D/P												
Substance	SUB-900000000584		SUB-900000000584		Substance	Active	eService Production	creator		72827-68-0	C.I. Acid  Black 209		D/P												
Substance	SUB-900000000585		SUB-900000000585		Substance	Active	eService Production	creator		7287-19-6	Prometryn		D/P												
Substance	SUB-900000000586		SUB-900000000586		Substance	Active	eService Production	creator		7304-53-2	1,1,1-tribromo-2,2-difluoroethane		P												
Substance	SUB-900000000587		SUB-900000000587		Substance	Active	eService Production	creator		731-27-1	Tolylfluanid; dichloro-N-[(dimethylamino)sulphonyl]fluoro-N-(p-tolyl)methanesulphenamide		D												
Substance	SUB-900000000588		SUB-900000000588		Substance	Active	eService Production	creator		73398-64-8	Quaternary ammonium compounds, di-C8-18-alkyldimethyl, chlorides		D/P												
Substance	SUB-900000000589		SUB-900000000589		Substance	Active	eService Production	creator		73790-28-0	(+/-)-1-(.beta.-allyloxy-2,4-dichlorophenylethyl)imidazole; Technical grade imazalil		D/P												
Substance	SUB-900000000590		SUB-900000000590		Substance	Active	eService Production	creator		74256-14-7	2-Propenoic acid, 2-methyl-,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,12,12,12-eicosafluoro-11-(trifluoromethyl)dodecyl ester		D												
Substance	SUB-900000000591		SUB-900000000591		Substance	Active	eService Production	creator		74256-15-8	2-Propenoic acid, 2-methyl-,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,14,14,14-tetracosafluoro-13-(trifluoromethyl)tetradecyl ester		D												
Substance	SUB-900000000592		SUB-900000000592		Substance	Active	eService Production	creator		7440-07-5	Plutonium		D												
Substance	SUB-900000000593		SUB-900000000593		Substance	Active	eService Production	creator		7446-08-4	Selenium dioxide		D												
Substance	SUB-900000000594		SUB-900000000594		Substance	Active	eService Production	creator		7446-10-8	Sulfurous acid, lead(2++) salt (1:1)		D/P												
Substance	SUB-900000000595		SUB-900000000595		Substance	Active	eService Production	creator		7492-55-9	Calcium dihexa-2,4-dienoate		D/P												
Substance	SUB-900000000596		SUB-900000000596		Substance	Active	eService Production	creator		75-05-8	Acetonitrile		D												
Substance	SUB-900000000597		SUB-900000000597		Substance	Active	eService Production	creator		75-09-2	Dichloromethane 		D												SVHC
Substance	SUB-900000000598		SUB-900000000598		Substance	Active	eService Production	creator		75-10-5	Difluoromethane		D/P												
Substance	SUB-900000000599		SUB-900000000599		Substance	Active	eService Production	creator		75295-57-7	2"-Bromo-[1,1';2',1"]terphenyl 		D												
Substance	SUB-900000000600		SUB-900000000600		Substance	Active	eService Production	creator		75372-14-4	C3H4FBr3		P												
Substance	SUB-900000000601		SUB-900000000601		Substance	Active	eService Production	creator		753-73-1	Dimethyltin dichloride		D												
Substance	SUB-900000000602		SUB-900000000602		Substance	Active	eService Production	creator		7542-09-8	Carbonic acid, cobalt salt		D												
Substance	SUB-900000000603		SUB-900000000603		Substance	Active	eService Production	creator		76012-70-9	C.I. Direct Green 8:1		D/P												
Substance	SUB-900000000604		SUB-900000000604		Substance	Active	eService Production	creator		76-11-9	1,1,1,2-Tetrachlor-2,2-difluoroethane		P												
Substance	SUB-900000000605		SUB-900000000605		Substance	Active	eService Production	creator		7631-90-5	Sodium hydrogensulphite; Sodium bisulphite		D/P												
Substance	SUB-900000000606		SUB-900000000606		Substance	Active	eService Production	creator		7647-15-6	Sodium bromide		D/P												
Substance	SUB-900000000607		SUB-900000000607		Substance	Active	eService Production	creator		7681-57-4	Disodium disulphite; Disodium disulfite		D/P												
Substance	SUB-900000000608		SUB-900000000608		Substance	Active	eService Production	creator		76930-14-8	C.I. Direct Brown 223		D/P												
Substance	SUB-900000000609		SUB-900000000609		Substance	Active	eService Production	creator		77-40-7	4,4'-(1-Methylpropylidene)bisphenol		D												
Substance	SUB-900000000610		SUB-900000000610		Substance	Active	eService Production	creator		7757-83-7	Sodium sulphite		D/P												
Substance	SUB-900000000611		SUB-900000000611		Substance	Active	eService Production	creator		7758-99-8	Copper sulphate pentahydrate		D/P												
Substance	SUB-900000000612		SUB-900000000612		Substance	Active	eService Production	creator		7759-01-5	Lead tungsten oxide		D/P												
Substance	SUB-900000000613		SUB-900000000613		Substance	Active	eService Production	creator		7775-11-3	Sodium chromate		D/P												SVHC
Substance	SUB-900000000614		SUB-900000000614		Substance	Active	eService Production	creator		7783-07-5	Hydrogen selenide		D												
Substance	SUB-900000000615		SUB-900000000615		Substance	Active	eService Production	creator		7783-08-6	Selenic acid		D												
Substance	SUB-900000000616		SUB-900000000616		Substance	Active	eService Production	creator		7784-01-2	Silver chromate		D/P												
Substance	SUB-900000000617		SUB-900000000617		Substance	Active	eService Production	creator		7784-03-4	Mercury disilver tetraiodide		D/P												
Substance	SUB-900000000618		SUB-900000000618		Substance	Active	eService Production	creator		7784-08-9	Trisilverarsenite		D												
Substance	SUB-900000000619		SUB-900000000619		Substance	Active	eService Production	creator		7789-06-2	Strontium chromate		D/P												SVHC
Substance	SUB-900000000620		SUB-900000000620		Substance	Active	eService Production	creator		7789-09-5	Ammonium bichromate		D/P												SVHC
Substance	SUB-900000000621		SUB-900000000621		Substance	Active	eService Production	creator		7789-10-8	Mercury dichromate		D/P												
Substance	SUB-900000000622		SUB-900000000622		Substance	Active	eService Production	creator		7791-03-9	Lithium Perchlorate		D												
Substance	SUB-900000000623		SUB-900000000623		Substance	Active	eService Production	creator		78-04-6	Dibutyltin maleate		D/P												
Substance	SUB-900000000624		SUB-900000000624		Substance	Active	eService Production	creator		78-06-8	Dibutyltin mercaptopropionate		D/P												
Substance	SUB-900000000625		SUB-900000000625		Substance	Active	eService Production	creator		78-20-6	Dibutyltin mercaptoacetate		D/P												
Substance	SUB-900000000626		SUB-900000000626		Substance	Active	eService Production	creator		78560-44-8	Silane, trichloro(3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,10-heptadecafluorodecyl)-		D												
Substance	SUB-900000000627		SUB-900000000627		Substance	Active	eService Production	creator		79-01-6	Trichloroethylene 		D/P												SVHC
Substance	SUB-900000000628		SUB-900000000628		Substance	Active	eService Production	creator		79-06-1	Acrylamide		D												SVHC
Substance	SUB-900000000629		SUB-900000000629		Substance	Active	eService Production	creator		79-07-2	2-Chloroacetamide		D/P												
Substance	SUB-900000000630		SUB-900000000630		Substance	Active	eService Production	creator		79596-31-9	Dodecabromoterphenyl 		D												
Substance	SUB-900000000631		SUB-900000000631		Substance	Active	eService Production	creator		79-74-3	2,5-di-tert-pentylhydroquinone		D												
Substance	SUB-900000000632		SUB-900000000632		Substance	Active	eService Production	creator		8001-54-5	Benzalkonium chloride; Quaternary ammonium compounds, alkylbenzyldimethyl, chlorides		D/P												
Substance	SUB-900000000633		SUB-900000000633		Substance	Active	eService Production	creator		8002-26-4	Tall Oil		D												
Substance	SUB-900000000634		SUB-900000000634		Substance	Active	eService Production	creator		8003-05-2	Phenylmercury hydroxide--phenylmercury nitrate		D/P												
Substance	SUB-900000000635		SUB-900000000635		Substance	Active	eService Production	creator		8003-87-0	C.I. Mordant Yellow 16		D/P												
Substance	SUB-900000000636		SUB-900000000636		Substance	Active	eService Production	creator		8004-55-5	C.I. Acid Red 158, C.I.20530		D/P												
Substance	SUB-900000000637		SUB-900000000637		Substance	Active	eService Production	creator		8005-61-6	C.I. Acid Red 115, C.I.27200		D/P												
Substance	SUB-900000000638		SUB-900000000638		Substance	Active	eService Production	creator		8005-64-9	C.I. Direct Red 72, C.I.29200		D/P												
Substance	SUB-900000000639		SUB-900000000639		Substance	Active	eService Production	creator		80-05-7	4,4'-isopropylidenediphenol		D												SVHC
Substance	SUB-900000000640		SUB-900000000640		Substance	Active	eService Production	creator		8006-06-2	C.I. Acid Red 104, C.I.26420		D/P												
Substance	SUB-900000000641		SUB-900000000641		Substance	Active	eService Production	creator		8016-81-7	Tall oil pitch		D												
Substance	SUB-900000000642		SUB-900000000642		Substance	Active	eService Production	creator		8048-07-5	Cadmium Zink Sulfide Yellow		D/P												
Substance	SUB-900000000643		SUB-900000000643		Substance	Active	eService Production	creator		8050-09-7	Rosin		D												
Substance	SUB-900000000644		SUB-900000000644		Substance	Active	eService Production	creator		8050-15-5	Resin acids and Rosin acids, hydrogenated, methyl esters		D												
Substance	SUB-900000000645		SUB-900000000645		Substance	Active	eService Production	creator		80844-07-1	Etofenprox; Ethofenprox; 3-Phenoxybenzyl-2-(4-ethoxyphenyl)-2-methylpropylether		D												
Substance	SUB-900000000646		SUB-900000000646		Substance	Active	eService Production	creator		81741-28-8	Tributyltetradecylphosphonium chloride		D/P												
Substance	SUB-900000000647		SUB-900000000647		Substance	Active	eService Production	creator		822-89-9	Hydroxyl-2-pyridone		D/P												
Substance	SUB-900000000648		SUB-900000000648		Substance	Active	eService Production	creator		82657-04-3	Bifenthrin		D												
Substance	SUB-900000000649		SUB-900000000649		Substance	Active	eService Production	creator		83048-65-1	Silane, (3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,10-heptadecafluorodecyl)trimethoxy-		D												
Substance	SUB-900000000650		SUB-900000000650		Substance	Active	eService Production	creator		83929-80-0	Undecabromoterphenyl 		D												
Substance	SUB-900000000651		SUB-900000000651		Substance	Active	eService Production	creator		83929-90-2	C.I. Disperse Yellow 218		D/P												
Substance	SUB-900000000652		SUB-900000000652		Substance	Active	eService Production	creator		84605-29-8	Phosphorodithioic acid, mixed O,O-bis(1,3-dimethylbutyl and iso-propyl) esters, zinc salts 		D												
Substance	SUB-900000000653		SUB-900000000653		Substance	Active	eService Production	creator		84696-25-3	Margosa ext.		D/P												
Substance	SUB-900000000654		SUB-900000000654		Substance	Active	eService Production	creator		84-75-3	Dihexyl phthalate		D												SVHC
Substance	SUB-900000000655		SUB-900000000655		Substance	Active	eService Production	creator		84776-06-7	Alkanes, C10-32, chloro 		P												
Substance	SUB-900000000656		SUB-900000000656		Substance	Active	eService Production	creator		84777-06-0	1,2-Benzenedicarboxylic acid, dipentylester, branched and linear		D												SVHC
Substance	SUB-900000000657		SUB-900000000657		Substance	Active	eService Production	creator		84852-53-9	1,1'-(ethane-1,2-diyl)bis[pentabromobenzene]		D												
Substance	SUB-900000000658		SUB-900000000658		Substance	Active	eService Production	creator		85-01-8	Phenanthrene		D												
Substance	SUB-900000000659		SUB-900000000659		Substance	Active	eService Production	creator		85203-90-3	C.I. Solvent Red 215		D/P												
Substance	SUB-900000000660		SUB-900000000660		Substance	Active	eService Production	creator		85391-79-3	Dibutyltin linoleate		D/P												
Substance	SUB-900000000661		SUB-900000000661		Substance	Active	eService Production	creator		85409-22-9	Quaternary ammonium compounds, benzyl-C12-14-alkyldimethyl, chlorides		D/P												
Substance	SUB-900000000662		SUB-900000000662		Substance	Active	eService Production	creator		85409-23-0	Quaternary ammonium compounds, C12-14-alkyl[(ethylphenyl)methyl]dimethyl, chlorides		D/P												
Substance	SUB-900000000663		SUB-900000000663		Substance	Active	eService Production	creator		85-44-9	Phthalic anhydride		D												
Substance	SUB-900000000664		SUB-900000000664		Substance	Active	eService Production	creator		85507-79-5	Diundecyl phthalate, branched and linear		D												
Substance	SUB-900000000665		SUB-900000000665		Substance	Active	eService Production	creator		85508-00-5	Dibutyltin bis(C8 to C18 unsatd. fatty acyloxy) derivs.		D/P												
Substance	SUB-900000000666		SUB-900000000666		Substance	Active	eService Production	creator		85631-54-5	2-Propenoic acid, γ-ω-perfluoro-C8-14-alkyl esters		D												
Substance	SUB-900000000667		SUB-900000000667		Substance	Active	eService Production	creator		85702-74-5	Dibutyltin isooctanoate		D/P												
Substance	SUB-900000000668		SUB-900000000668		Substance	Active	eService Production	creator		85-86-9	C.I. Solvent Red 23, C.I.26100		D/P												
Substance	SUB-900000000669		SUB-900000000669		Substance	Active	eService Production	creator		85940-28-9	Phosphorodithioic acid,mixed O,O-bis(2-ethylhexyl and iso-butyl and iso-propyl) esters, zinc salts		D												
Substance	SUB-900000000670		SUB-900000000670		Substance	Active	eService Production	creator		865-86-1	C10-2 Fluorotelomer alcohol: (1-Dodecanol, 3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,12-heneicosafluoro- )		D												
Substance	SUB-900000000671		SUB-900000000671		Substance	Active	eService Production	creator		87-90-1	Symclosene; 1,3,5-Trichloro-1,3,5-triazinane-2,4,6-trione		D/P												
Substance	SUB-900000000672		SUB-900000000672		Substance	Active	eService Production	creator		88-06-2	2,4,6 -Trichlorophenol		D												
Substance	SUB-900000000673		SUB-900000000673		Substance	Active	eService Production	creator		886-50-0	Terbutryn		D												
Substance	SUB-900000000674		SUB-900000000674		Substance	Active	eService Production	creator		88-85-7	Phenol, 2-(1-methylpropyl)-4,6-dinitro-		D												SVHC
Substance	SUB-900000000675		SUB-900000000675		Substance	Active	eService Production	creator		894406-76-9	DDACarbonate; LZ 34000; Reaction mass of N,N-didecyl-N,N-dimethyl-ammonium carbonate and N,N-didecyl-N,N-dimethyl-ammonium bicarbonate		D												
Substance	SUB-900000000676		SUB-900000000676		Substance	Active	eService Production	creator		9002-93-1	Polyethylenglycol-[4-(1,1,3,3-tetramethylbutyl)phenyl]-ether		D												
Substance	SUB-900000000677		SUB-900000000677		Substance	Active	eService Production	creator		90-03-9	Chloro(o-hydroxyphenyl)mercury		D/P												
Substance	SUB-900000000678		SUB-900000000678		Substance	Active	eService Production	creator		9007-13-0	Resin acids and Rosin acids, calcium salts		D												
Substance	SUB-900000000679		SUB-900000000679		Substance	Active	eService Production	creator		90-30-2	N-1-naphthylaniline		D												
Substance	SUB-900000000680		SUB-900000000680		Substance	Active	eService Production	creator		90-43-7	2-Phenylphenol; Biphenyl-2-ol; 2-Hydroxybiphenyl		D												
Substance	SUB-900000000681		SUB-900000000681		Substance	Active	eService Production	creator		90480-55-0	Branched perfluorooctanoic acid		D												
Substance	SUB-900000000682		SUB-900000000682		Substance	Active	eService Production	creator		90480-56-1	Ammonium salt, linear/branched PFOA (Octanoic acid, pentadecafluoro-, branched,ammonium salt)		D												
Substance	SUB-900000000683		SUB-900000000683		Substance	Active	eService Production	creator		90622-71-2	Alkyl iodides, C6-18, perfluoro		D												
Substance	SUB-900000000684		SUB-900000000684		Substance	Active	eService Production	creator		90880-75-4	C.I. Acid Red 119:1		D/P												
Substance	SUB-900000000685		SUB-900000000685		Substance	Active	eService Production	creator		909009-42-3	Heptanoic acid, 2,2,3,3,4,4,5,6,6,7,7,7-dodecafluoro-5-(trifluoromethyl)-		D												
Substance	SUB-900000000686		SUB-900000000686		Substance	Active	eService Production	creator		91080-29-4	Quaternary ammonium compounds, benzyl-C8-18-alkyldimethyl, bromides		D/P												
Substance	SUB-900000000687		SUB-900000000687		Substance	Active	eService Production	creator		91403-50-8	Poly(hexamethylenebiguanide)		D												
Substance	SUB-900000000688		SUB-900000000688		Substance	Active	eService Production	creator		91615-22-4	2-Propenoic acid, 3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,16,16,16-octacosafluoro-15-(trifluoromethyl)hexadecyl ester		D												
Substance	SUB-900000000689		SUB-900000000689		Substance	Active	eService Production	creator		91648-39-4	Stannane, dioctyl-, bis(coco acyloxy) derivs.		D/P												
Substance	SUB-900000000690		SUB-900000000690		Substance	Active	eService Production	creator		91782-60-4	Cobalt, borate 2-ethylhexanoate complexes		D												
Substance	SUB-900000000691		SUB-900000000691		Substance	Active	eService Production	creator		91782-61-5	Cobalt, borate propionate complexes		D												
Substance	SUB-900000000692		SUB-900000000692		Substance	Active	eService Production	creator		92-66-0	4-Bromobiphenyl		P												
Substance	SUB-900000000693		SUB-900000000693		Substance	Active	eService Production	creator		93925-43-0	Silicic acid (H4SiO4), tetraethyl ester, reaction products with bis(acetyloxy)dioctylstannane		D/P												
Substance	SUB-900000000694		SUB-900000000694		Substance	Active	eService Production	creator		94158-63-1	2-Propenoic acid,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,17,18,18,18-dotriacontafluoro-17-(trifluoromethyl)octadecyl ester		D												
Substance	SUB-900000000695		SUB-900000000695		Substance	Active	eService Production	creator		94158-64-2	2-Propenoic acid, 2-methyl-,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,16,16,16-octacosafluoro-15-(trifluoromethyl)hexadecyl ester		D												
Substance	SUB-900000000696		SUB-900000000696		Substance	Active	eService Production	creator		94158-65-3	2-Propenoic acid, 2-methyl-, 3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,17,18,18,18-dotriacontafluoro-17-(trifluoromethyl)octadecylester		D												
Substance	SUB-900000000697		SUB-900000000697		Substance	Active	eService Production	creator		94232-44-7	Cobalt(2+) dinickel(2+) bis[2-hydroxypropane-1,2,3-tricarboxylate]		D												
Substance	SUB-900000000698		SUB-900000000698		Substance	Active	eService Production	creator		94361-06-5	Cyproconazole; (2RS,3RS; 2RS,3SR)-2-(4-chlorophenyl)-3-cyclopropyl-1-(1H-1,2,4-triazol-1-yl)butan-2-ol		D												
Substance	SUB-900000000699		SUB-900000000699		Substance	Active	eService Production	creator		94667-33-1	Didecylmethylpoly(oxyethyl)ammonium propionate; Poly(oxy-1,2-ethanediyl), .alpha.-[2-(didecylmethylammonio)ethyl]- .omega.-hydroxy-, propanoate (salt)		D/P												
Substance	SUB-900000000700		SUB-900000000700		Substance	Active	eService Production	creator		95873-60-2	Dibutyltin linolenate		D/P												
