Type	Name	Rev	New Name	New Rev	Policy	State	Vault	Owner	description	CAS Number	Substance Name	Originator	GWM GADSL	GWM From-To	GWM EC name	GWM EC number	GWM IUPAC name	GWM Molecular Formula	GWM Ref CAS name	GWM Ref CAS number	GWM Ref EC name	GWM Ref EC number	GWM Ref IUPAC name	GWM Reference Substance	GWM REACH
Substance					Substance	Active	eService Production	creator		35065-27-1		creator	P												
Substance					Substance	Active	eService Production	creator		35089-00-0		creator	D												
Substance					Substance	Active	eService Production	creator		35112-70-0		creator	D/P												
Substance					Substance	Active	eService Production	creator		352-91-0		creator	P												
Substance					Substance	Active	eService Production	creator		3530-19-6		creator	P												
Substance					Substance	Active	eService Production	creator		353-36-6		creator	D/P												
Substance					Substance	Active	eService Production	creator		353-54-8		creator	P												
Substance					Substance	Active	eService Production	creator		353-58-2		creator	P												
Substance					Substance	Active	eService Production	creator		353-59-3		creator	P												
Substance					Substance	Active	eService Production	creator		354-04-1		creator	P												
Substance					Substance	Active	eService Production	creator		354-06-3		creator	P												
Substance					Substance	Active	eService Production	creator		354-11-0		creator	D/P												
Substance					Substance	Active	eService Production	creator		354-14-3		creator	D/P												
Substance					Substance	Active	eService Production	creator		354-15-4		creator	D/P												
Substance					Substance	Active	eService Production	creator		354-20-1		creator	P												
Substance					Substance	Active	eService Production	creator		354-21-2		creator	D/P												
Substance					Substance	Active	eService Production	creator		354-23-4		creator	D/P												
Substance					Substance	Active	eService Production	creator		3542-36-7		creator	D/P												
Substance					Substance	Active	eService Production	creator		354-25-6		creator	D/P												
Substance					Substance	Active	eService Production	creator		354-33-6		creator	D/P												
Substance					Substance	Active	eService Production	creator		354-48-3		creator	P												
Substance					Substance	Active	eService Production	creator		354-51-8		creator	P												
Substance					Substance	Active	eService Production	creator		354-55-2		creator	P												
Substance					Substance	Active	eService Production	creator		354-56-3		creator	P												
Substance					Substance	Active	eService Production	creator		354-58-5		creator	P												
Substance					Substance	Active	eService Production	creator		35498-15-8		creator	D/P												
Substance					Substance	Active	eService Production	creator		3567-65-5		creator	P												
Substance					Substance	Active	eService Production	creator		3570-80-7		creator	D/P												
Substance					Substance	Active	eService Production	creator		35822-46-9		creator	P												
Substance					Substance	Active	eService Production	creator		35837-70-8		creator	D/P												
Substance					Substance	Active	eService Production	creator		358-97-4		creator	P												
Substance					Substance	Active	eService Production	creator		359-04-6		creator	D/P												
Substance					Substance	Active	eService Production	creator		359-07-9		creator	P												
Substance					Substance	Active	eService Production	creator		359-08-0		creator	P												
Substance					Substance	Active	eService Production	creator		359-10-4		creator	D/P												
Substance					Substance	Active	eService Production	creator		359-19-3		creator	P												
Substance					Substance	Active	eService Production	creator		359-28-4		creator	D/P												
Substance					Substance	Active	eService Production	creator		359-35-3		creator	D/P												
Substance					Substance	Active	eService Production	creator		36026-88-7		creator	D												
Substance					Substance	Active	eService Production	creator		36217-04-6		creator	D												
Substance					Substance	Active	eService Production	creator		36259-37-7		creator	D												
Substance					Substance	Active	eService Production	creator		3626-13-9		creator	D/P												
Substance					Substance	Active	eService Production	creator		3626-28-6		creator	P												
Substance					Substance	Active	eService Production	creator		36341-27-2		creator	P												
Substance					Substance	Active	eService Production	creator		36355-01-8		creator	P												
Substance					Substance	Active	eService Production	creator		3644-32-4		creator	P												
Substance					Substance	Active	eService Production	creator		3644-37-9		creator	P												
Substance					Substance	Active	eService Production	creator		3648-18-8		creator	D/P												
Substance					Substance	Active	eService Production	creator		3648-20-2		creator	D												
Substance					Substance	Active	eService Production	creator		36483-60-0		creator	P												
Substance					Substance	Active	eService Production	creator		36499-65-7		creator	D												
Substance					Substance	Active	eService Production	creator		36501-84-5		creator	D/P												
Substance					Substance	Active	eService Production	creator		36545-21-8		creator	D												
Substance					Substance	Active	eService Production	creator		36631-23-9		creator	P												
Substance					Substance	Active	eService Production	creator		36835-61-7		creator	D												
Substance					Substance	Active	eService Production	creator		3687-31-8		creator	D/P												SVHC
Substance					Substance	Active	eService Production	creator		37131-86-5		creator	D/P												
Substance					Substance	Active	eService Production	creator		37194-88-0		creator	D/P												
Substance					Substance	Active	eService Production	creator		37205-87-1		creator	D												
Substance					Substance	Active	eService Production	creator		37226-49-6		creator	D												
Substance					Substance	Active	eService Production	creator		37240-96-3		creator	D/P												
Substance					Substance	Active	eService Production	creator		37300-23-5		creator	D/P												
Substance					Substance	Active	eService Production	creator		373-02-4		creator	D												
Substance					Substance	Active	eService Production	creator		373-52-4		creator	P												
Substance					Substance	Active	eService Production	creator		37382-15-3		creator	D												
Substance					Substance	Active	eService Production	creator		37382-24-4		creator	D												
Substance					Substance	Active	eService Production	creator		374-07-2		creator	P												
Substance					Substance	Active	eService Production	creator		379-52-2		creator	P												
Substance					Substance	Active	eService Production	creator		3810-81-9		creator	D/P												
Substance					Substance	Active	eService Production	creator		3811-71-0		creator	P												
Substance					Substance	Active	eService Production	creator		3811-73-2		creator	D												
Substance					Substance	Active	eService Production	creator		38232-63-2		creator	D/P												
Substance					Substance	Active	eService Production	creator		38233-75-9		creator	D												
Substance					Substance	Active	eService Production	creator		3825-26-1		creator	P												SVHC
Substance					Substance	Active	eService Production	creator		38421-62-4		creator	P												
Substance					Substance	Active	eService Production	creator		38465-55-3		creator	D												
Substance					Substance	Active	eService Production	creator		3846-71-7		creator	P												SVHC
Substance					Substance	Active	eService Production	creator		38582-17-1		creator	D												
Substance					Substance	Active	eService Production	creator		3864-99-1		creator	D												SVHC
Substance					Substance	Active	eService Production	creator		38780-90-4		creator	D												
Substance					Substance	Active	eService Production	creator		38787-87-0		creator	D/P												
Substance					Substance	Active	eService Production	creator		38951-94-9		creator	D												
Substance					Substance	Active	eService Production	creator		38951-97-2		creator	D												
Substance					Substance	Active	eService Production	creator		39001-02-0		creator	P												
Substance					Substance	Active	eService Production	creator		39049-81-5		creator	D												
Substance					Substance	Active	eService Production	creator		3906-55-6		creator	D												
Substance					Substance	Active	eService Production	creator		39156-41-7		creator	D												
Substance					Substance	Active	eService Production	creator		39227-28-6		creator	P												
Substance					Substance	Active	eService Production	creator		39297-24-0		creator	D												
Substance					Substance	Active	eService Production	creator		39345-91-0		creator	D/P												
Substance					Substance	Active	eService Production	creator		39412-44-7		creator	D/P												
Substance					Substance	Active	eService Production	creator		39413-47-3		creator	D												
Substance					Substance	Active	eService Production	creator		39430-27-8		creator	D												
Substance					Substance	Active	eService Production	creator		39819-65-3		creator	D												
Substance					Substance	Active	eService Production	creator		40088-45-7		creator	P												
Substance					Substance	Active	eService Production	creator		40088-47-9		creator	P												
Substance					Substance	Active	eService Production	creator		4027-14-9		creator	P												
Substance					Substance	Active	eService Production	creator		4027-17-2		creator	P												
Substance					Substance	Active	eService Production	creator		4027-18-3		creator	P												
Substance					Substance	Active	eService Production	creator		40321-76-4		creator	P												
Substance					Substance	Active	eService Production	creator		40621-10-1		creator	D												
Substance					Substance	Active	eService Production	creator		406-58-6		creator	D/P												
Substance					Substance	Active	eService Production	creator		4067-16-7		creator	D												
Substance					Substance	Active	eService Production	creator		41083-11-8		creator	P												
Substance					Substance	Active	eService Production	creator		41189-36-0		creator	D/P												
Substance					Substance	Active	eService Production	creator		41453-50-3		creator	D/P												
Substance					Substance	Active	eService Production	creator		41476-75-9		creator	D												
Substance					Substance	Active	eService Production	creator		4154-35-2		creator	P												
Substance					Substance	Active	eService Production	creator		41556-46-1		creator	D/P												
Substance					Substance	Active	eService Production	creator		41834-16-6		creator	D/P												
Substance					Substance	Active	eService Production	creator		420-44-0		creator	D/P												
Substance					Substance	Active	eService Production	creator		420-46-2		creator	D/P												
Substance					Substance	Active	eService Production	creator		420-47-3		creator	P												
Substance					Substance	Active	eService Production	creator		421-04-5		creator	D/P												
Substance					Substance	Active	eService Production	creator		421-06-7		creator	P												
Substance					Substance	Active	eService Production	creator		422-44-6		creator	D/P												
Substance					Substance	Active	eService Production	creator		422-48-0		creator	D/P												
Substance					Substance	Active	eService Production	creator		422-56-0		creator	D/P												
Substance					Substance	Active	eService Production	creator		422-78-6		creator	P												
Substance					Substance	Active	eService Production	creator		422-86-6		creator	P												
Substance					Substance	Active	eService Production	creator		4253-22-9		creator	D/P												
Substance					Substance	Active	eService Production	creator		42558-73-6		creator	D/P												
Substance					Substance	Active	eService Production	creator		42579-89-5		creator	D/P												
Substance					Substance	Active	eService Production	creator		4259-43-2		creator	P												
Substance					Substance	Active	eService Production	creator		42739-61-7		creator	D												
Substance					Substance	Active	eService Production	creator		42844-93-9		creator	D												
Substance					Substance	Active	eService Production	creator		42978-77-8		creator	D												
Substance					Substance	Active	eService Production	creator		430-53-5		creator	D/P												
Substance					Substance	Active	eService Production	creator		430-57-9		creator	D/P												
Substance					Substance	Active	eService Production	creator		430-58-0		creator	D/P												
Substance					Substance	Active	eService Production	creator		430-66-0		creator	D/P												
Substance					Substance	Active	eService Production	creator		430-85-3		creator	P												
Substance					Substance	Active	eService Production	creator		431-06-1		creator	D/P												
Substance					Substance	Active	eService Production	creator		431-07-2		creator	D/P												
Substance					Substance	Active	eService Production	creator		431-21-0		creator	P												
Substance					Substance	Active	eService Production	creator		431-63-0		creator	D/P												
Substance					Substance	Active	eService Production	creator		431-86-7		creator	D/P												
Substance					Substance	Active	eService Production	creator		431-89-0		creator	D/P												
Substance					Substance	Active	eService Production	creator		4342-30-7		creator	P												
Substance					Substance	Active	eService Production	creator		4342-36-3		creator	P												
Substance					Substance	Active	eService Production	creator		437-15-0		creator	D												
Substance					Substance	Active	eService Production	creator		4386-35-0		creator	D/P												
Substance					Substance	Active	eService Production	creator		4454-16-4		creator	D												
Substance					Substance	Active	eService Production	creator		4464-23-7		creator	D/P												
Substance					Substance	Active	eService Production	creator		4519-32-8		creator	D												
Substance					Substance	Active	eService Production	creator		460-16-2		creator	D/P												
Substance					Substance	Active	eService Production	creator		460-25-3		creator	P												
Substance					Substance	Active	eService Production	creator		460-32-2		creator	P												
Substance					Substance	Active	eService Production	creator		460-35-5		creator	D/P												
Substance					Substance	Active	eService Production	creator		460-69-5		creator	D/P												
Substance					Substance	Active	eService Production	creator		460-73-1		creator	D/P												
Substance					Substance	Active	eService Production	creator		460-92-4		creator	D/P												
Substance					Substance	Active	eService Production	creator		463-04-7		creator	D												
Substance					Substance	Active	eService Production	creator		4638-25-9		creator	P												
Substance					Substance	Active	eService Production	creator		4696-57-5		creator	D												
Substance					Substance	Active	eService Production	creator		471-43-2		creator	D/P												
Substance					Substance	Active	eService Production	creator		47672-31-1		creator	P												
Substance					Substance	Active	eService Production	creator		47726-62-5		creator	D												
Substance					Substance	Active	eService Production	creator		4782-29-0		creator	P												
Substance					Substance	Active	eService Production	creator		486-67-9		creator	D/P												
Substance					Substance	Active	eService Production	creator		492-18-2		creator	D/P												
Substance					Substance	Active	eService Production	creator		49602-90-6		creator	P												
Substance					Substance	Active	eService Production	creator		49602-91-7		creator	P												
Substance					Substance	Active	eService Production	creator		49651-10-7		creator	D												
Substance					Substance	Active	eService Production	creator		49663-84-5		creator	D/P												SVHC
Substance					Substance	Active	eService Production	creator		49676-83-7		creator	D												
Substance					Substance	Active	eService Production	creator		4979-32-2		creator	D												
Substance					Substance	Active	eService Production	creator		498-73-7		creator	D/P												
Substance					Substance	Active	eService Production	creator		4995-91-9		creator	D												
Substance					Substance	Active	eService Production	creator		50-00-0		creator	D/P												
Substance					Substance	Active	eService Production	creator		501953-51-1		creator	D												
Substance					Substance	Active	eService Production	creator		502-39-6		creator	D/P												
Substance					Substance	Active	eService Production	creator		50319-14-7		creator	D/P												
Substance					Substance	Active	eService Production	creator		50-32-8		creator	D												SVHC
Substance					Substance	Active	eService Production	creator		5035-67-6		creator	P												
Substance					Substance	Active	eService Production	creator		50525-57-0		creator	D												
Substance					Substance	Active	eService Production	creator		506-66-1		creator	D												
Substance					Substance	Active	eService Production	creator		506-83-2		creator	D/P												
Substance					Substance	Active	eService Production	creator		50696-78-1		creator	D												
Substance					Substance	Active	eService Production	creator		507-55-1		creator	D/P												
Substance					Substance	Active	eService Production	creator		50825-29-1		creator	D/P												
Substance					Substance	Active	eService Production	creator		50974-47-5		creator	D												
Substance					Substance	Active	eService Production	creator		51053-44-2		creator	D												
Substance					Substance	Active	eService Production	creator		51084-32-3		creator	D												
Substance					Substance	Active	eService Production	creator		51105-45-4		creator	D/P												
Substance					Substance	Active	eService Production	creator		51207-31-9		creator	P												
Substance					Substance	Active	eService Production	creator		51222-18-5		creator	D												
Substance					Substance	Active	eService Production	creator		51222-60-7		creator	D/P												
Substance					Substance	Active	eService Production	creator		512-26-5		creator	D/P												
Substance					Substance	Active	eService Production	creator		51230-17-2		creator	P												
Substance					Substance	Active	eService Production	creator		51230-18-3		creator	P												
Substance					Substance	Active	eService Production	creator		512-56-1		creator	D												
Substance					Substance	Active	eService Production	creator		51317-24-9		creator	D/P												
Substance					Substance	Active	eService Production	creator		51325-28-1		creator	D/P												
Substance					Substance	Active	eService Production	creator		513-78-0		creator	D/P												
Substance					Substance	Active	eService Production	creator		513-79-1		creator	D												SVHC
Substance					Substance	Active	eService Production	creator		51404-69-4		creator	D/P												SVHC
Substance					Substance	Active	eService Production	creator		51449-18-4		creator	D												
Substance					Substance	Active	eService Production	creator		51467-07-3		creator	D												
Substance					Substance	Active	eService Production	creator		517-16-8		creator	D/P												
Substance					Substance	Active	eService Production	creator		51811-79-1		creator	D												
Substance					Substance	Active	eService Production	creator		51818-56-5		creator	D												
Substance					Substance	Active	eService Production	creator		51899-02-6		creator	D/P												
Substance					Substance	Active	eService Production	creator		51912-52-8		creator	D												
Substance					Substance	Active	eService Production	creator		51931-46-5		creator	D												
Substance					Substance	Active	eService Production	creator		51938-25-1		creator	D												
Substance					Substance	Active	eService Production	creator		51990-12-6		creator	D												
Substance					Substance	Active	eService Production	creator		52022-10-3		creator	D												
Substance					Substance	Active	eService Production	creator		52080-60-1		creator	D/P												
Substance					Substance	Active	eService Production	creator		52231-92-2		creator	D/P												
Substance					Substance	Active	eService Production	creator		52256-38-9		creator	D												
Substance					Substance	Active	eService Production	creator		52270-44-7		creator	D												
Substance					Substance	Active	eService Production	creator		52277-69-7		creator	D												
Substance					Substance	Active	eService Production	creator		52277-72-2		creator	D												
Substance					Substance	Active	eService Production	creator		52277-73-3		creator	D												
Substance					Substance	Active	eService Production	creator		52486-98-3		creator	D												
Substance					Substance	Active	eService Production	creator		52486-99-4		creator	D												
Substance					Substance	Active	eService Production	creator		52496-91-0		creator	D												
Substance					Substance	Active	eService Production	creator		52502-12-2		creator	D												
Substance					Substance	Active	eService Production	creator		525-30-4		creator	D/P												
Substance					Substance	Active	eService Production	creator		52609-46-8		creator	D/P												
Substance					Substance	Active	eService Production	creator		52610-81-8		creator	D												
Substance					Substance	Active	eService Production	creator		52625-25-9		creator	D												
Substance					Substance	Active	eService Production	creator		52652-59-2		creator	D/P												
Substance					Substance	Active	eService Production	creator		52663-72-6		creator	P												
Substance					Substance	Active	eService Production	creator		52729-67-6		creator	D												
Substance					Substance	Active	eService Production	creator		52732-72-6		creator	D/P												
Substance					Substance	Active	eService Production	creator		52740-16-6		creator	D												
Substance					Substance	Active	eService Production	creator		52795-88-7		creator	D/P												
Substance					Substance	Active	eService Production	creator		52847-85-5		creator	D/P												
Substance					Substance	Active	eService Production	creator		53010-52-9		creator	D/P												
Substance					Substance	Active	eService Production	creator		5307-00-6		creator	D												
Substance					Substance	Active	eService Production	creator		5307-14-2		creator	D												
Substance					Substance	Active	eService Production	creator		53108-50-2		creator	D												
Substance					Substance	Active	eService Production	creator		531-85-1		creator	P												
Substance					Substance	Active	eService Production	creator		531-86-2		creator	P												
Substance					Substance	Active	eService Production	creator		53199-85-2		creator	D												
Substance					Substance	Active	eService Production	creator		533-74-4		creator	D/P												
Substance					Substance	Active	eService Production	creator		53404-12-9		creator	D/P												
Substance					Substance	Active	eService Production	creator		53404-82-3		creator	P												
Substance					Substance	Active	eService Production	creator		53433-12-8		creator	D												
Substance					Substance	Active	eService Production	creator		53466-85-6		creator	P												
Substance					Substance	Active	eService Production	creator		53469-21-9		creator	P												
Substance					Substance	Active	eService Production	creator		53592-10-2		creator	P												
Substance					Substance	Active	eService Production	creator		53-70-3		creator	D												SVHC
Substance					Substance	Active	eService Production	creator		53742-07-7		creator	P												
Substance					Substance	Active	eService Production	creator		537-64-4		creator	D/P												
Substance					Substance	Active	eService Production	creator		53807-64-0		creator	D/P												
Substance					Substance	Active	eService Production	creator		539-43-5		creator	D/P												
Substance					Substance	Active	eService Production	creator		540-80-7		creator	D												
Substance					Substance	Active	eService Production	creator		541-02-6		creator	D												SVHC
Substance					Substance	Active	eService Production	creator		541-69-5		creator	D												
Substance					Substance	Active	eService Production	creator		542-16-5		creator	D												
Substance					Substance	Active	eService Production	creator		5422-17-3		creator	P												
Substance					Substance	Active	eService Production	creator		542-56-3		creator	D												
Substance					Substance	Active	eService Production	creator		542-62-1		creator	D												
Substance					Substance	Active	eService Production	creator		542-63-2		creator	D												
Substance					Substance	Active	eService Production	creator		542-83-6		creator	D/P												
Substance					Substance	Active	eService Production	creator		542-88-1		creator	P												
Substance					Substance	Active	eService Production	creator		54295-90-8		creator	D/P												
Substance					Substance	Active	eService Production	creator		543-81-7		creator	D												
Substance					Substance	Active	eService Production	creator		543-90-8		creator	D/P												
Substance					Substance	Active	eService Production	creator		544-16-1		creator	D												
Substance					Substance	Active	eService Production	creator		54437-56-8		creator	D												
Substance					Substance	Active	eService Production	creator		54554-36-8		creator	D/P												
Substance					Substance	Active	eService Production	creator		545-55-1		creator	P												SVHC
Substance					Substance	Active	eService Production	creator		54581-65-6		creator	D/P												
Substance					Substance	Active	eService Production	creator		54612-36-1		creator	D												
Substance					Substance	Active	eService Production	creator		54-64-8		creator	D/P												
Substance					Substance	Active	eService Production	creator		546-67-8		creator	D/P												
Substance					Substance	Active	eService Production	creator		54846-43-4		creator	D												
Substance					Substance	Active	eService Production	creator		548-62-9		creator	D												SVHC
Substance					Substance	Active	eService Production	creator		549-59-7		creator	D												
Substance					Substance	Active	eService Production	creator		55172-98-0		creator	D												
Substance					Substance	Active	eService Production	creator		55-18-5		creator	D												
Substance					Substance	Active	eService Production	creator		553-00-4		creator	P												
Substance					Substance	Active	eService Production	creator		553-71-9		creator	D												
Substance					Substance	Active	eService Production	creator		55406-53-6		creator	D												
Substance					Substance	Active	eService Production	creator		55494-92-3		creator	D												
Substance					Substance	Active	eService Production	creator		556-67-2		creator	D												SVHC
Substance					Substance	Active	eService Production	creator		55668-56-9		creator	D												
Substance					Substance	Active	eService Production	creator		55673-89-7		creator	P												
Substance					Substance	Active	eService Production	creator		55-68-5		creator	D/P												
Substance					Substance	Active	eService Production	creator		557-19-7		creator	D												
Substance					Substance	Active	eService Production	creator		55728-51-3		creator	D/P												
Substance					Substance	Active	eService Production	creator		558-13-4		creator	P												
Substance					Substance	Active	eService Production	creator		55868-93-4		creator	D												
Substance					Substance	Active	eService Production	creator		55870-93-4		creator	D												
Substance					Substance	Active	eService Production	creator		55870-94-5		creator	D												
Substance					Substance	Active	eService Production	creator		55949-44-5		creator	D/P												
Substance					Substance	Active	eService Production	creator		55963-70-7		creator	D												
Substance					Substance	Active	eService Production	creator		55965-84-9		creator	D/P												
Substance					Substance	Active	eService Production	creator		55972-71-9		creator	D												
Substance					Substance	Active	eService Production	creator		56189-09-4		creator	D/P												
Substance					Substance	Active	eService Production	creator		56-23-5		creator	P												
Substance					Substance	Active	eService Production	creator		56-24-6		creator	P												
Substance					Substance	Active	eService Production	creator		56320-22-0		creator	D												
Substance					Substance	Active	eService Production	creator		56-35-9		creator	P												SVHC
Substance					Substance	Active	eService Production	creator		56-36-0		creator	P												
Substance					Substance	Active	eService Production	creator		56-55-3		creator	D												SVHC
Substance					Substance	Active	eService Production	creator		56557-00-7		creator	D												
Substance					Substance	Active	eService Production	creator		56573-85-4		creator	P												
Substance					Substance	Active	eService Production	creator		56724-82-4		creator	D/P												
Substance					Substance	Active	eService Production	creator		56773-42-3		creator	P												
Substance					Substance	Active	eService Production	creator		569-61-9		creator	D												
Substance					Substance	Active	eService Production	creator		5711-19-3		creator	D/P												
Substance					Substance	Active	eService Production	creator		57117-31-4		creator	P												
Substance					Substance	Active	eService Production	creator		57117-41-6		creator	P												
Substance					Substance	Active	eService Production	creator		57117-44-9		creator	P												
Substance					Substance	Active	eService Production	creator		57142-78-6		creator	D/P												
Substance					Substance	Active	eService Production	creator		57186-90-0		creator	P												
Substance					Substance	Active	eService Production	creator		5722-59-8		creator	D/P												
Substance					Substance	Active	eService Production	creator		573-58-0		creator	P												SVHC
Substance					Substance	Active	eService Production	creator		57363-77-6		creator	D/P												
Substance					Substance	Active	eService Production	creator		57364-75-7		creator	D												
Substance					Substance	Active	eService Production	creator		57422-77-2		creator	P												
Substance					Substance	Active	eService Production	creator		57620-29-8		creator	D												
Substance					Substance	Active	eService Production	creator		57653-85-7		creator	P												
Substance					Substance	Active	eService Production	creator		57808-37-4		creator	P												
Substance					Substance	Active	eService Production	creator		57900-42-2		creator	D												
Substance					Substance	Active	eService Production	creator		58127-61-0		creator	D												
Substance					Substance	Active	eService Production	creator		58197-53-8		creator	D												
Substance					Substance	Active	eService Production	creator		58302-43-5		creator	D												
Substance					Substance	Active	eService Production	creator		583-15-3		creator	D/P												
Substance					Substance	Active	eService Production	creator		58339-34-7		creator	P												
Substance					Substance	Active	eService Production	creator		58-36-6		creator	D/P												
Substance					Substance	Active	eService Production	creator		58405-97-3		creator	D/P												
Substance					Substance	Active	eService Production	creator		584-18-9		creator	D/P												
Substance					Substance	Active	eService Production	creator		584-43-0		creator	D/P												
Substance					Substance	Active	eService Production	creator		5847-52-9		creator	P												
Substance					Substance	Active	eService Production	creator		5847-55-2		creator	D/P												
Substance					Substance	Active	eService Production	creator		58500-38-2		creator	D												
Substance					Substance	Active	eService Production	creator		5857-39-6		creator	D/P												
Substance					Substance	Active	eService Production	creator		58591-45-0		creator	D												
Substance					Substance	Active	eService Production	creator		5870-61-1		creator	P												
Substance					Substance	Active	eService Production	creator		587-85-9		creator	D/P												
Substance					Substance	Active	eService Production	creator		58-89-9		creator	D												
Substance					Substance	Active	eService Production	creator		589-65-1		creator	D/P												
Substance					Substance	Active	eService Production	creator		5902-76-1		creator	P												
Substance					Substance	Active	eService Production	creator		59080-32-9		creator	P												
Substance					Substance	Active	eService Production	creator		59080-33-0		creator	P												
Substance					Substance	Active	eService Production	creator		59080-34-1		creator	P												
Substance					Substance	Active	eService Production	creator		59080-35-2		creator	P												
Substance					Substance	Active	eService Production	creator		59080-36-3		creator	P												
Substance					Substance	Active	eService Production	creator		59080-37-4		creator	P												
Substance					Substance	Active	eService Production	creator		59080-38-5		creator	P												
Substance					Substance	Active	eService Production	creator		59080-39-6		creator	P												
Substance					Substance	Active	eService Production	creator		59080-40-9		creator	P												
Substance					Substance	Active	eService Production	creator		591-65-1		creator	D												
Substance					Substance	Active	eService Production	creator		591-89-9		creator	D/P												
Substance					Substance	Active	eService Production	creator		592-04-1		creator	D/P												
Substance					Substance	Active	eService Production	creator		592-05-2		creator	D/P												
Substance					Substance	Active	eService Production	creator		592-63-2		creator	D/P												
Substance					Substance	Active	eService Production	creator		592-85-8		creator	D/P												
Substance					Substance	Active	eService Production	creator		592-87-0		creator	D/P												
Substance					Substance	Active	eService Production	creator		5931-89-5		creator	D												
Substance					Substance	Active	eService Production	creator		593-53-3		creator	D/P												
Substance					Substance	Active	eService Production	creator		593-70-4		creator	D/P												
Substance					Substance	Active	eService Production	creator		593-74-8		creator	D/P												
Substance					Substance	Active	eService Production	creator		593-79-3		creator	D												
Substance					Substance	Active	eService Production	creator		594-15-0		creator	P												
Substance					Substance	Active	eService Production	creator		594-18-3		creator	P												
Substance					Substance	Active	eService Production	creator		59487-93-3		creator	D												
Substance					Substance	Active	eService Production	creator		59536-65-1		creator	P												SVHC
Substance					Substance	Active	eService Production	creator		5954-14-3		creator	D/P												
Substance					Substance	Active	eService Production	creator		5955-19-1		creator	D/P												
Substance					Substance	Active	eService Production	creator		59561-55-6		creator	D												
Substance					Substance	Active	eService Production	creator		595-89-1		creator	D/P												
Substance					Substance	Active	eService Production	creator		59589-92-3		creator	P												
Substance					Substance	Active	eService Production	creator		5964-24-9		creator	D/P												
Substance					Substance	Active	eService Production	creator		5970-32-1		creator	D/P												
Substance					Substance	Active	eService Production	creator		597-82-0		creator	D												
Substance					Substance	Active	eService Production	creator		598-16-3		creator	P												
Substance					Substance	Active	eService Production	creator		59-85-8		creator	D/P												
Substance					Substance	Active	eService Production	creator		598-63-0		creator	D/P												SVHC
Substance					Substance	Active	eService Production	creator		598-73-2		creator	P												
Substance					Substance	Active	eService Production	creator		59-89-2		creator	D												
Substance					Substance	Active	eService Production	creator		59963-28-9		creator	D/P												
Substance					Substance	Active	eService Production	creator		60044-24-8		creator	P												
Substance					Substance	Active	eService Production	creator		60044-25-9		creator	P												
Substance					Substance	Active	eService Production	creator		60108-72-7		creator	P												
Substance					Substance	Active	eService Production	creator		60109-88-8		creator	D												
Substance					Substance	Active	eService Production	creator		601-77-4		creator	D												
Substance					Substance	Active	eService Production	creator		6018-89-9		creator	D												
Substance					Substance	Active	eService Production	creator		605-50-5		creator	D												SVHC
Substance					Substance	Active	eService Production	creator		60580-60-1		creator	D/P												
Substance					Substance	Active	eService Production	creator		60646-36-8		creator	D												
Substance					Substance	Active	eService Production	creator		60700-37-0		creator	D												
Substance					Substance	Active	eService Production	creator		6080-56-4		creator	D/P												
Substance					Substance	Active	eService Production	creator		60851-34-5		creator	P												
Substance					Substance	Active	eService Production	creator		608-93-5		creator	P												
Substance					Substance	Active	eService Production	creator		60909-47-9		creator	D												
Substance					Substance	Active	eService Production	creator		609-20-1		creator	D												
Substance					Substance	Active	eService Production	creator		61045-13-4		creator	D												
Substance					Substance	Active	eService Production	creator		6107-83-1		creator	D/P												
Substance					Substance	Active	eService Production	creator		6107-93-3		creator	D/P												
Substance					Substance	Active	eService Production	creator		61219-26-9		creator	D												
Substance					Substance	Active	eService Production	creator		612-64-6		creator	D												
Substance					Substance	Active	eService Production	creator		612-82-8		creator	P												
Substance					Substance	Active	eService Production	creator		612-83-9		creator	P												
Substance					Substance	Active	eService Production	creator		61288-13-9		creator	P												
Substance					Substance	Active	eService Production	creator		61300-98-9		creator	D												
Substance					Substance	Active	eService Production	creator		614-00-6		creator	D												
Substance					Substance	Active	eService Production	creator		61419-68-9		creator	D												
Substance					Substance	Active	eService Production	creator		6147-53-1		creator	D												
Substance					Substance	Active	eService Production	creator		615-28-1		creator	D												
Substance					Substance	Active	eService Production	creator		61623-04-9		creator	D/P												
Substance					Substance	Active	eService Production	creator		616-99-9		creator	D/P												
Substance					Substance	Active	eService Production	creator		61788-33-8		creator	P												
Substance					Substance	Active	eService Production	creator		61788-52-1		creator	D/P												
Substance					Substance	Active	eService Production	creator		61788-53-2		creator	D/P												
Substance					Substance	Active	eService Production	creator		61788-54-3		creator	D/P												
Substance					Substance	Active	eService Production	creator		61788-71-4		creator	D												
Substance					Substance	Active	eService Production	creator		61788-76-9		creator	P												
Substance					Substance	Active	eService Production	creator		61789-50-2		creator	D/P												
Substance					Substance	Active	eService Production	creator		61789-51-3		creator	D												
Substance					Substance	Active	eService Production	creator		61789-52-4		creator	D												
Substance					Substance	Active	eService Production	creator		61789-67-1		creator	D												
Substance					Substance	Active	eService Production	creator		61790-14-5		creator	D/P												
Substance					Substance	Active	eService Production	creator		61792-06-1		creator	D/P												
Substance					Substance	Active	eService Production	creator		61867-68-3		creator	D/P												
Substance					Substance	Active	eService Production	creator		61901-42-6		creator	D												
Substance					Substance	Active	eService Production	creator		61947-30-6		creator	D/P												
Substance					Substance	Active	eService Production	creator		62076-93-1		creator	D												
Substance					Substance	Active	eService Production	creator		620-92-8		creator	D												
